CREATE,,,,,,,,,,,
"(:Candidate{name:""",Mary,Hanafin,""", Gender: """,Female,"""}), ",,,DÃºn Laoghaire,Fianna FÃ¡il,,
"(:Candidate{name:""",Paul,Hand,""", Gender: """,Male,"""}), ",,,Dublin South-Central,Independent,,
"(:Candidate{name:""",Dominic ,Hannigan,""", Gender: """,Male,"""}), ",,,Meath East,Labour Party,,
"(:Candidate{name:""",Joe,Hannigan ,""", Gender: """,Male,"""}), ",,,Offaly,Independent,,
"(:Candidate{name:""",Noel,Harrington,""", Gender: """,Male,"""}), ",,,Cork South-West,Fine Gael,,
"(:Candidate{name:""",Joe,Harris,""", Gender: """,Male,"""}), ",,,Cork South-Central ,Independent,,
"(:Candidate{name:""",Simon,Harris,""", Gender: """,Male,"""}), ",,,Wicklow,Fine Gael,,
"(:Candidate{name:""",Paddy,Harte,""", Gender: """,Male,"""}), ",,,Donegal,Fine Gael,,
"(:Candidate{name:""",Michael,Harty,""", Gender: """,Male,"""}), ",,,Clare,Independent,,
"(:Candidate{name:""",Natasha ,Harty,""", Gender: """,Female,"""}), ",,,Cork East,Green Party,,
"(:Candidate{name:""",Sean,Haughey,""", Gender: """,Male,"""}), ",,,Dublin Bay North,Fianna FÃ¡il,,
"(:Candidate{name:""",Desmond,Hayes,""", Gender: """,Male,"""}), ",,,Limerick City,Independent,,
"(:Candidate{name:""",Tom ,Hayes,""", Gender: """,Male,"""}), ",,,Tipperary,Fine Gael,,
"(:Candidate{name:""",Christopher,Healy,""", Gender: """,Male,"""}), ",,,Dublin Mid-West,Direct Democracy Ireland,,
"(:Candidate{name:""",Stephanie,Healy,""", Gender: """,Female,"""}), ",,,Longford-Westmeath,Direct Democracy Ireland,,
"(:Candidate{name:""",Seamus,Healy,""", Gender: """,Male,"""}), ",,,Tipperary,Independent,,
"(:Candidate{name:""",Michael ,Healy Rae,""", Gender: """,Male,"""}), ",,,Kerry,Independent,,
"(:Candidate{name:""",Fidelma,Healy-Eames,""", Gender: """,Female,"""}), ",,,Galway West,Independent,,
"(:Candidate{name:""",Danny,Healy-Rae,""", Gender: """,Male,"""}), ",,,Kerry,Independent,,
"(:Candidate{name:""",Theresa,Heaney,""", Gender: """,Female,"""}), ",,,Cork South-West,Catholic Democrats,,
"(:Candidate{name:""",James,Heffernan ,""", Gender: """,Male,"""}), ",,,Limerick County,Social Democrats,,
"(:Candidate{name:""",Deirdre,Heney,""", Gender: """,Female,"""}), ",,,Dublin Bay North,Fianna FÃ¡il,,
"(:Candidate{name:""",Sarah Jane ,Hennelly ,""", Gender: """,Female,"""}), ",,,Limerick City,Social Democrats,,
"(:Candidate{name:""",Lorraine ,Hennessy,""", Gender: """,Female,"""}), ",,,Dublin Mid-West,The Workers' Party,,
"(:Candidate{name:""",Miriam,Hennesy,""", Gender: """,Female,"""}), ",,,Roscommon-Galway,Green Party,,
"(:Candidate{name:""",Martin,Heydon,""", Gender: """,Male,"""}), ",,,Kildare South,Fine Gael,,
"(:Candidate{name:""",Lorraine ,Higgins,""", Gender: """,Female,"""}), ",,,Galway East,Labour Party,,
"(:Candidate{name:""",Mary ,Hoade,""", Gender: """,Female,"""}), ",,,Galway West,Fianna FÃ¡il,,
